Order Status,order date (DateOrders),shipping date (DateOrders),Days for shipment (scheduled),Order Profit Per Order,Order Region
PROCESSING,3/19/2017 0:16,3/23/2017 0:16,4,33.59999847,Caribbean
PROCESSING,12/26/2016 9:19,12/30/2016 9:19,4,52.0699997,South Asia
COMPLETE,9/23/2016 4:53,9/25/2016 4:53,4,46.52999878,West Africa
PENDING,10/9/2016 7:40,10/15/2016 7:40,4,-2.470000029,West Africa
PENDING,6/25/2016 19:23,6/27/2016 19:23,1,24.65999985,West of USA 
COMPLETE,7/2/2015 3:56,7/8/2015 3:56,4,35.50999832,Western Europe
COMPLETE,2/19/2015 12:22,2/23/2015 12:22,4,9.260000229,Caribbean
PENDING_PAYMENT,8/2/2016 21:05,8/8/2016 21:05,4,23.89999962,West of USA 
PENDING_PAYMENT,7/17/2017 3:57,7/22/2017 3:57,2,48.5,Southern Europe
COMPLETE,11/13/2016 18:18,11/17/2016 18:18,4,16.87000084,North Africa
COMPLETE,4/27/2015 6:50,4/30/2015 6:50,4,86.08999634,South America
CLOSED,1/14/2015 2:57,1/20/2015 2:57,4,-218.7700043,South America
PENDING_PAYMENT,11/20/2017 2:43,11/23/2017 2:43,4,96.80000305,South Asia
SUSPECTED_FRAUD,10/25/2017 5:55,10/27/2017 5:55,1,-222.4900055,Western Europe
COMPLETE,1/23/2018 10:20,1/27/2018 10:20,4,-29.13999939,Oceania
COMPLETE,2/20/2017 8:11,2/22/2017 8:11,4,65.5699997,Central America
PENDING_PAYMENT,3/2/2017 23:56,3/4/2017 23:56,2,27.89999962,Caribbean
PENDING_PAYMENT,9/25/2016 22:45,9/27/2016 22:45,1,42.72999954,Canada
ON_HOLD,1/29/2015 23:05,2/4/2015 23:05,4,4.0,Central America
COMPLETE,10/22/2016 6:47,10/24/2016 6:47,1,46.97000122,West Asia
CLOSED,11/27/2015 12:09,11/29/2015 12:09,1,21.25,South Asia
PROCESSING,4/27/2016 19:59,4/30/2016 19:59,4,39.58000183,East of USA
PENDING_PAYMENT,11/11/2015 23:44,11/16/2015 23:44,2,-41.56000137,South Asia
CANCELED,3/9/2015 0:04,3/11/2015 0:04,4,17.62999916,Caribbean
COMPLETE,11/21/2016 2:32,11/23/2016 2:32,4,12.0,West Africa
PENDING,2/12/2017 20:27,2/13/2017 8:27,0,61.40000153,Central America
PROCESSING,12/19/2017 17:55,12/22/2017 17:55,4,0.389999986,Oceania
ON_HOLD,2/22/2017 8:32,2/27/2017 8:32,4,58.31000137,Caribbean
PENDING_PAYMENT,6/30/2015 14:48,7/2/2015 14:48,1,6.139999866,Northern Europe
COMPLETE,12/25/2015 11:24,12/29/2015 11:24,4,18.37000084,South Asia
COMPLETE,7/3/2015 1:19,7/5/2015 1:19,4,32.54999924,Western Europe
COMPLETE,5/19/2015 21:10,5/25/2015 21:10,4,24.70000076,Caribbean
CANCELED,1/28/2016 19:46,1/30/2016 19:46,4,7.880000114,Southeast Asia
CLOSED,8/9/2017 12:51,8/15/2017 12:51,4,66.91999817,Western Europe
PENDING_PAYMENT,4/14/2015 17:53,4/18/2015 17:53,4,33.29999924,Central America
PENDING_PAYMENT,1/8/2017 22:47,1/11/2017 22:47,2,-176.7899933,Eastern Europe
CLOSED,2/29/2016 6:03,3/5/2016 6:03,4,85.19999695,Oceania
CLOSED,10/21/2016 17:28,10/27/2016 17:28,4,72.59999847,West Asia
COMPLETE,9/29/2017 3:30,10/2/2017 3:30,4,38.45000076,Northern Europe
COMPLETE,12/12/2016 23:42,12/18/2016 23:42,2,48.0,Southern Africa
PROCESSING,3/11/2016 4:49,3/13/2016 4:49,1,57.18000031,Southeast Asia
COMPLETE,7/24/2016 2:21,7/26/2016 2:21,1,48.0,East of USA
PENDING_PAYMENT,9/29/2017 21:01,10/2/2017 21:01,4,55.25,Southern Europe
COMPLETE,6/8/2017 8:44,6/10/2017 8:44,2,31.19000053,Central America
SUSPECTED_FRAUD,9/24/2015 14:20,9/29/2015 14:20,4,33.79999924,Southern Europe
PENDING_PAYMENT,8/19/2017 18:27,8/21/2017 18:27,4,15.84000015,Western Europe
PENDING_PAYMENT,7/2/2017 23:46,7/6/2017 23:46,4,-81.68000031,Western Europe
PENDING_PAYMENT,1/9/2017 1:56,1/11/2017 1:56,4,0.0,Central Asia
CLOSED,8/14/2015 8:37,8/19/2015 8:37,4,80.90000153,Western Europe
PENDING_PAYMENT,9/25/2016 8:02,9/28/2016 8:02,4,62.70000076,Eastern Europe
PENDING_PAYMENT,2/15/2015 11:40,2/15/2015 23:40,0,92.55999756,South America
ON_HOLD,1/27/2016 9:26,1/27/2016 21:26,0,40.04000092,Eastern Asia
PROCESSING,1/6/2016 0:10,1/8/2016 0:10,1,5.210000038,Eastern Asia
PENDING_PAYMENT,2/23/2015 21:49,2/28/2015 21:49,4,1.519999981,Central America
CLOSED,3/13/2016 23:02,3/15/2016 23:02,1,159.5899963,South Asia
CANCELED,2/28/2015 17:05,3/4/2015 17:05,2,55.09999847,Central America
COMPLETE,7/2/2017 10:48,7/4/2017 10:48,4,48.93999863,Western Europe
COMPLETE,8/21/2016 3:22,8/23/2016 3:22,2,-27.82999992,West of USA 
PENDING_PAYMENT,1/5/2017 4:24,1/10/2017 4:24,4,-47.43000031,West Africa
COMPLETE,6/18/2017 13:16,6/23/2017 13:16,4,154.9199982,Western Europe
CLOSED,4/25/2016 6:20,4/27/2016 6:20,4,63.83000183,West of USA 
COMPLETE,11/9/2015 4:28,11/12/2015 4:28,4,107.9899979,Southeast Asia
PENDING_PAYMENT,1/14/2016 10:19,1/20/2016 10:19,4,65.51999664,Oceania
PENDING_PAYMENT,8/13/2017 14:15,8/15/2017 14:15,1,17.02000046,Western Europe
CLOSED,12/4/2015 19:40,12/8/2015 19:40,4,30.20999908,Eastern Asia
COMPLETE,5/25/2015 7:09,5/27/2015 7:09,1,29.47999954,Central America
COMPLETE,8/11/2016 10:44,8/14/2016 10:44,4,-369.5400085,West of USA 
COMPLETE,11/15/2015 4:06,11/18/2015 4:06,4,30.34000015,Eastern Asia
COMPLETE,5/1/2016 20:41,5/5/2016 20:41,2,0.0,US Center 
PROCESSING,6/29/2015 6:55,7/3/2015 6:55,4,49.11999893,Southern Europe
ON_HOLD,3/12/2016 4:38,3/15/2016 4:38,4,159.2299957,Southeast Asia
COMPLETE,1/17/2015 22:45,1/20/2015 22:45,4,63.0,Central America
COMPLETE,9/17/2016 0:42,9/19/2016 0:42,1,62.24000168,West Africa
PENDING_PAYMENT,3/31/2015 3:12,4/3/2015 3:12,4,6.090000153,Caribbean
PENDING,5/9/2015 6:07,5/11/2015 6:07,1,-39.97999954,South America
COMPLETE,7/11/2016 23:55,7/13/2016 23:55,4,137.1900024,West of USA 
PROCESSING,10/31/2015 8:09,11/2/2015 8:09,2,156.2400055,South Asia
PROCESSING,3/9/2015 20:24,3/14/2015 20:24,2,45.34000015,Caribbean
COMPLETE,10/15/2016 9:46,10/18/2016 9:46,4,49.5,Eastern Europe
PENDING,7/1/2017 11:41,7/7/2017 11:41,4,10.78999996,Western Europe
COMPLETE,9/14/2016 1:34,9/20/2016 1:34,2,64.59999847,East Africa
COMPLETE,6/29/2015 17:26,7/1/2015 17:26,1,88.19999695,Western Europe
PENDING,2/28/2016 7:17,3/4/2016 7:17,2,14.18999958,Southeast Asia
PROCESSING,8/26/2017 18:15,9/1/2017 18:15,4,17.0,Northern Europe
PROCESSING,9/10/2017 2:18,9/10/2017 14:18,0,78.66999817,Western Europe
PENDING_PAYMENT,5/19/2015 15:55,5/21/2015 15:55,1,93.09999847,South America
PROCESSING,5/6/2015 4:33,5/9/2015 4:33,4,0.0,South America
COMPLETE,8/16/2017 16:10,8/21/2017 16:10,4,42.22000122,Western Europe
PENDING,1/29/2017 0:51,2/2/2017 0:51,4,21.8199997,Central America
PENDING,1/22/2015 11:00,1/24/2015 11:00,4,-92.72000122,Central America
CLOSED,1/8/2015 6:49,1/14/2015 6:49,4,25.0,Caribbean
COMPLETE,5/8/2016 20:51,5/12/2016 20:51,4,128.3000031,East of USA
PENDING,7/13/2016 2:11,7/15/2016 2:11,1,-342.9700012,US Center 
COMPLETE,2/16/2015 4:29,2/22/2015 4:29,4,72.0,Caribbean
COMPLETE,7/22/2016 19:31,7/25/2016 19:31,2,124.9899979,East of USA
PENDING_PAYMENT,6/8/2015 15:53,6/14/2015 15:53,4,-155.9900055,Western Europe
COMPLETE,1/21/2017 20:50,1/24/2017 20:50,4,-62.31000137,Caribbean
COMPLETE,4/4/2015 22:07,4/10/2015 22:07,4,54.79999924,Central America
PROCESSING,6/27/2015 14:38,6/29/2015 14:38,1,49.97999954,Northern Europe
PENDING_PAYMENT,1/16/2017 21:43,1/19/2017 21:43,4,-403.75,West Africa
PENDING_PAYMENT,9/22/2017 1:56,9/22/2017 13:56,0,43.38999939,Western Europe
ON_HOLD,8/28/2015 23:39,8/30/2015 23:39,2,63.04999924,Northern Europe
COMPLETE,7/22/2016 23:43,7/27/2016 23:43,4,51.79000092,US Center 
PROCESSING,5/26/2017 4:22,5/30/2017 4:22,4,8.18999958,South America
COMPLETE,5/13/2017 1:25,5/13/2017 13:25,0,102.0800018,Central America
COMPLETE,6/5/2016 12:24,6/7/2016 12:24,1,174.7899933,South of  USA 
COMPLETE,11/26/2016 4:06,11/26/2016 16:06,0,63.70000076,Southern Europe
PENDING_PAYMENT,7/11/2015 20:55,7/17/2015 20:55,4,15.30000019,Southern Europe
COMPLETE,3/24/2017 14:27,3/25/2017 2:27,0,14.02000046,Central America
PENDING,12/18/2015 13:41,12/24/2015 13:41,4,46.79000092,Oceania
COMPLETE,3/12/2015 22:40,3/14/2015 22:40,1,35.70000076,Central America
CLOSED,12/18/2016 8:37,12/20/2016 8:37,1,19.20000076,West Africa
PENDING_PAYMENT,4/2/2016 5:29,4/6/2016 5:29,4,57.81000137,West of USA 
COMPLETE,8/31/2015 8:25,9/4/2015 8:25,4,107.9899979,Western Europe
CLOSED,8/18/2016 23:09,8/21/2016 23:09,4,5.5,West of USA 
COMPLETE,9/16/2017 8:57,9/19/2017 8:57,2,73.79000092,Western Europe
COMPLETE,1/10/2016 17:20,1/12/2016 17:20,2,9.369999886,Oceania
PENDING,5/10/2017 2:39,5/13/2017 2:39,4,160.0,South America
PENDING,5/26/2015 16:26,5/28/2015 16:26,4,133.8500061,South America
PENDING_PAYMENT,11/4/2015 16:12,11/5/2015 4:12,0,21.59000015,Eastern Asia
COMPLETE,6/12/2016 11:31,6/17/2016 11:31,4,31.97999954,East of USA
CLOSED,7/11/2015 16:01,7/13/2015 16:01,4,44.88000107,Northern Europe
COMPLETE,10/5/2015 21:09,10/8/2015 21:09,4,19.09000015,Western Europe
COMPLETE,2/16/2015 4:29,2/22/2015 4:29,4,40.61000061,Caribbean
SUSPECTED_FRAUD,2/22/2015 21:38,2/28/2015 21:38,4,87.27999878,Central America
CLOSED,8/27/2016 6:09,9/2/2016 6:09,4,-193.2700043,West Asia
PENDING_PAYMENT,6/21/2016 14:08,6/23/2016 14:08,1,138.9100037,South of  USA 
PROCESSING,7/14/2016 13:55,7/16/2016 13:55,1,95.8199997,East of USA
ON_HOLD,3/2/2017 15:53,3/6/2017 15:53,4,-5.650000095,South America
COMPLETE,1/17/2016 11:54,1/23/2016 11:54,2,107.0,South Asia
PENDING,7/14/2016 20:56,7/18/2016 20:56,4,100.7799988,South of  USA 
CANCELED,10/9/2016 22:02,10/11/2016 22:02,2,-46.79999924,Central Africa
PENDING_PAYMENT,5/5/2016 2:49,5/7/2016 2:49,4,5.25,West of USA 
PROCESSING,11/24/2017 3:04,11/27/2017 3:04,2,61.15000153,Oceania
COMPLETE,5/2/2017 20:10,5/7/2017 20:10,4,24.54999924,South America
CLOSED,9/7/2017 8:47,9/13/2017 8:47,2,28.38999939,Western Europe
COMPLETE,6/14/2016 4:30,6/16/2016 4:30,4,54.13999939,US Center 
COMPLETE,12/14/2015 8:05,12/20/2015 8:05,2,-251.9900055,Oceania
COMPLETE,1/26/2016 15:13,1/28/2016 15:13,4,73.80000305,Eastern Asia
PENDING_PAYMENT,12/4/2015 14:04,12/7/2015 14:04,4,141.7400055,South Asia
PENDING_PAYMENT,3/17/2015 2:31,3/19/2015 2:31,4,57.61999893,Caribbean
COMPLETE,2/25/2015 20:04,2/27/2015 20:04,2,29.47999954,Central America
COMPLETE,9/4/2015 6:18,9/6/2015 6:18,4,96.0,Western Europe
ON_HOLD,4/23/2017 18:36,4/27/2017 18:36,2,19.21999931,Central America
ON_HOLD,10/18/2015 6:57,10/21/2015 6:57,4,61.72999954,Western Europe
COMPLETE,9/1/2015 7:53,9/7/2015 7:53,4,193.9900055,Western Europe
COMPLETE,11/7/2017 17:59,11/9/2017 17:59,1,189.2100067,Western Europe
CLOSED,2/7/2015 13:26,2/12/2015 13:26,4,131.9900055,Caribbean
COMPLETE,5/28/2016 5:03,6/1/2016 5:03,4,-274.3900146,East of USA
PENDING,1/3/2016 3:51,1/5/2016 3:51,1,-86.45999908,Southeast Asia
COMPLETE,9/20/2015 11:32,9/22/2015 11:32,1,60.45999908,Western Europe
PENDING_PAYMENT,10/12/2015 0:39,10/14/2015 0:39,1,-318.4700012,Southern Europe
PENDING_PAYMENT,12/16/2015 9:08,12/16/2015 21:08,0,14.39999962,Southeast Asia
COMPLETE,5/1/2017 10:32,5/5/2017 10:32,4,28.30999947,Central America
PENDING,11/26/2017 10:04,12/1/2017 10:04,4,-156.4700012,Oceania
PROCESSING,5/19/2016 4:54,5/21/2016 4:54,2,0.469999999,US Center 
PENDING_PAYMENT,3/18/2015 23:00,3/22/2015 23:00,4,27.70999908,Central America
PENDING,2/8/2015 20:37,2/12/2015 20:37,2,16.37000084,Central America
PENDING_PAYMENT,12/30/2015 9:49,1/1/2016 9:49,2,19.20000076,Southeast Asia
COMPLETE,10/17/2015 15:11,10/20/2015 15:11,2,72.0,Southern Europe
COMPLETE,3/30/2016 0:45,4/4/2016 0:45,2,23.04000092,Oceania
PROCESSING,3/28/2015 8:17,3/30/2015 8:17,4,142.5800018,Central America
PROCESSING,6/14/2017 15:44,6/17/2017 15:44,2,65.27999878,South America
COMPLETE,3/16/2017 1:30,3/18/2017 1:30,2,6.090000153,South America
PROCESSING,8/26/2015 1:35,8/28/2015 1:35,4,91.16000366,Western Europe
COMPLETE,9/12/2017 9:18,9/17/2017 9:18,4,52.86000061,Southern Europe
PENDING_PAYMENT,7/18/2015 0:46,7/21/2015 0:46,2,32.91999817,Northern Europe
COMPLETE,9/17/2015 14:10,9/22/2015 14:10,4,76.80000305,Southern Europe
COMPLETE,1/12/2015 20:49,1/13/2015 8:49,0,69.75,South America
PENDING_PAYMENT,10/21/2016 23:04,10/23/2016 23:04,4,5.28000021,Southern Africa
PENDING_PAYMENT,2/20/2015 0:16,2/23/2015 0:16,4,-111.4400024,Central America
COMPLETE,5/2/2015 10:30,5/8/2015 10:30,4,27.29999924,Central America
PENDING,1/10/2017 0:43,1/12/2017 0:43,4,46.31000137,South Asia
COMPLETE,9/16/2016 17:20,9/19/2016 17:20,2,16.87999916,Central Africa
COMPLETE,9/26/2017 11:02,9/30/2017 11:02,4,51.75,Southern Europe
PENDING_PAYMENT,11/9/2017 8:52,11/11/2017 8:52,2,11.71000004,Western Europe
PENDING_PAYMENT,5/4/2015 5:57,5/6/2015 5:57,1,9.550000191,Caribbean
PENDING_PAYMENT,7/30/2017 8:19,8/2/2017 8:19,4,87.91000366,Western Europe
PROCESSING,3/28/2015 21:36,4/2/2015 21:36,4,84.5699997,Caribbean
PENDING,10/12/2015 16:25,10/16/2015 16:25,4,52.88000107,Northern Europe
PROCESSING,10/26/2016 19:02,10/29/2016 19:02,4,-65.19999695,West Asia
PENDING_PAYMENT,1/17/2016 10:09,1/23/2016 10:09,4,9.390000343,Southeast Asia
PENDING_PAYMENT,12/15/2016 3:12,12/17/2016 3:12,1,86.18000031,North Africa
CLOSED,5/18/2016 4:01,5/24/2016 4:01,4,41.34000015,US Center 
ON_HOLD,10/6/2015 23:47,10/10/2015 23:47,4,15.27000046,Northern Europe
COMPLETE,9/30/2016 21:31,10/2/2016 21:31,1,54.90000153,West Asia
PENDING,9/4/2015 5:36,9/9/2015 5:36,2,78.55999756,Western Europe
COMPLETE,6/18/2017 14:19,6/21/2017 14:19,4,-3.390000105,Western Europe
PROCESSING,9/3/2017 5:17,9/5/2017 5:17,4,47.50999832,Western Europe
PROCESSING,11/1/2016 8:52,11/3/2016 8:52,1,35.49000168,West Asia
PENDING_PAYMENT,7/13/2016 15:30,7/18/2016 15:30,4,-9.699999809,East of USA
CLOSED,5/18/2016 16:59,5/21/2016 16:59,4,25.20000076,US Center 
PENDING_PAYMENT,3/21/2017 23:23,3/22/2017 11:23,0,19.54999924,Central America
CLOSED,6/17/2015 0:17,6/20/2015 0:17,4,-32.09000015,Northern Europe
CLOSED,6/13/2016 14:08,6/19/2016 14:08,4,-403.1700134,West of USA 
PROCESSING,6/29/2016 17:16,7/5/2016 17:16,4,72.0,South of  USA 
ON_HOLD,8/29/2015 19:17,9/1/2015 19:17,4,80.02999878,Western Europe
PROCESSING,1/30/2015 9:14,2/4/2015 9:14,4,142.5500031,Central America
PENDING_PAYMENT,10/9/2016 5:13,10/13/2016 5:13,4,48.20000076,Southern Europe
PROCESSING,8/4/2017 2:10,8/7/2017 2:10,2,86.38999939,Western Europe
COMPLETE,11/18/2016 11:07,11/24/2016 11:07,4,89.63999939,Southern Africa
COMPLETE,6/14/2015 14:08,6/16/2015 14:08,1,29.10000038,Western Europe
PENDING,10/24/2015 6:14,10/26/2015 6:14,1,23.85000038,Eastern Asia
COMPLETE,1/3/2018 5:49,1/9/2018 5:49,2,137.8500061,Oceania
CLOSED,9/29/2016 15:45,10/3/2016 15:45,4,21.13999939,West Asia
COMPLETE,10/3/2016 16:26,10/8/2016 16:26,4,2.940000057,Eastern Europe
PENDING,12/26/2015 12:17,12/31/2015 12:17,4,12.73999977,South Asia
COMPLETE,11/1/2016 19:01,11/5/2016 19:01,4,-440.9299927,North Africa
PENDING,7/1/2016 14:07,7/5/2016 14:07,4,-566.9699707,East of USA
PENDING,2/18/2015 22:42,2/20/2015 22:42,1,32.02999878,South America
CLOSED,6/3/2015 9:46,6/9/2015 9:46,4,-319.980011,Western Europe
ON_HOLD,6/24/2015 20:46,6/30/2015 20:46,4,122.8399963,Southern Europe
PENDING_PAYMENT,8/27/2017 3:01,9/2/2017 3:01,4,14.18999958,Southern Europe
COMPLETE,12/17/2017 23:11,12/18/2017 11:11,0,18.01000023,Eastern Asia
COMPLETE,9/16/2016 19:26,9/17/2016 7:26,0,14.18000031,West Africa
COMPLETE,2/23/2017 1:42,2/27/2017 1:42,4,-36.38999939,South America
COMPLETE,3/25/2017 15:19,3/28/2017 15:19,4,47.50999832,South America
COMPLETE,12/31/2017 23:31,1/2/2018 23:31,1,63.34999847,Southeast Asia
COMPLETE,2/5/2017 12:14,2/11/2017 12:14,2,-230.3800049,Central America
PENDING_PAYMENT,2/4/2016 4:10,2/6/2016 4:10,4,67.41000366,Eastern Asia
COMPLETE,4/10/2015 9:29,4/16/2015 9:29,2,53.5,Central America
COMPLETE,3/2/2017 12:01,3/5/2017 12:01,4,62.40000153,Caribbean
PENDING_PAYMENT,9/12/2016 9:17,9/18/2016 9:17,4,37.20000076,West Asia
PENDING_PAYMENT,1/1/2015 19:58,1/5/2015 19:58,4,89.30000305,Central America
PENDING,6/7/2017 5:45,6/12/2017 5:45,4,62.25,Central America
COMPLETE,7/6/2015 1:29,7/9/2015 1:29,4,-34.59000015,Southern Europe
ON_HOLD,9/3/2015 18:24,9/5/2015 18:24,1,106.8799973,Western Europe
COMPLETE,6/8/2016 9:46,6/8/2016 21:46,0,23.76000023,East of USA
COMPLETE,10/7/2016 1:43,10/9/2016 1:43,4,117.5500031,Central Africa
PENDING_PAYMENT,11/3/2016 5:00,11/9/2016 5:00,4,-20.75,North Africa
COMPLETE,11/8/2015 19:21,11/10/2015 19:21,1,141.1100006,South Asia
COMPLETE,9/10/2016 8:35,9/12/2016 8:35,4,14.39999962,Central Africa
CLOSED,5/4/2015 3:09,5/6/2015 3:09,1,36.90000153,Central America
COMPLETE,1/2/2018 0:44,1/5/2018 0:44,4,-49.95000076,Oceania
COMPLETE,9/9/2017 7:02,9/12/2017 7:02,4,-283.5,Western Europe
COMPLETE,6/15/2017 16:15,6/18/2017 16:15,4,19.79999924,South America
COMPLETE,1/25/2015 2:46,1/29/2015 2:46,4,122.75,Central America
COMPLETE,12/19/2016 21:25,12/23/2016 21:25,4,44.54999924,West Africa
PENDING_PAYMENT,11/16/2015 16:53,11/19/2015 16:53,2,90.72000122,Southeast Asia
PROCESSING,6/13/2016 0:50,6/15/2016 0:50,1,22.93000031,West of USA 
COMPLETE,2/18/2015 4:08,2/20/2015 4:08,4,39.97999954,Central America
COMPLETE,7/18/2016 18:49,7/20/2016 18:49,4,12.67000008,West of USA 
COMPLETE,1/5/2017 16:39,1/7/2017 16:39,1,82.3199997,Eastern Europe
COMPLETE,6/25/2017 7:50,6/29/2017 7:50,4,-8.31000042,Northern Europe
PENDING_PAYMENT,3/27/2017 23:43,3/31/2017 23:43,2,141.9499969,Central America
PENDING,2/14/2017 16:57,2/16/2017 16:57,1,13.48999977,South America
ON_HOLD,8/20/2017 11:58,8/22/2017 11:58,2,36.79999924,Western Europe
PROCESSING,6/7/2015 1:21,6/13/2015 1:21,4,-392.6900024,Western Europe
PENDING,4/30/2016 13:30,5/5/2016 13:30,4,5.389999866,East of USA
PENDING_PAYMENT,5/24/2015 9:26,5/29/2015 9:26,2,9.699999809,Caribbean
COMPLETE,10/30/2016 12:01,11/1/2016 12:01,2,69.59999847,West Asia
PROCESSING,6/4/2017 2:26,6/9/2017 2:26,4,112.2099991,Caribbean
PENDING_PAYMENT,12/31/2016 7:02,1/5/2017 7:02,4,61.70999908,West Asia
PROCESSING,4/3/2015 15:38,4/7/2015 15:38,2,13.90999985,Central America
CLOSED,6/26/2015 13:04,7/2/2015 13:04,4,17.80999947,Western Europe
PENDING,4/28/2016 9:18,5/4/2016 9:18,4,-7.269999981,US Center 
PROCESSING,4/27/2015 7:11,5/1/2015 7:11,4,78.19999695,South America
PROCESSING,2/4/2017 8:12,2/10/2017 8:12,4,21.92000008,South America
CLOSED,10/14/2015 20:58,10/16/2015 20:58,1,47.77000046,Western Europe
COMPLETE,9/2/2015 19:58,9/6/2015 19:58,4,95.54000092,Western Europe
COMPLETE,4/18/2017 9:41,4/20/2017 9:41,1,-12.0,Central America
ON_HOLD,8/20/2017 17:34,8/22/2017 17:34,1,18.67000008,Western Europe
COMPLETE,9/5/2017 14:02,9/9/2017 14:02,4,90.72000122,Western Europe
PENDING_PAYMENT,2/11/2017 0:40,2/15/2017 0:40,4,21.37999916,Central America
COMPLETE,9/8/2015 15:45,9/10/2015 15:45,1,-167.3699951,Northern Europe
COMPLETE,2/21/2016 9:34,2/21/2016 21:34,0,-342.980011,Eastern Asia
CANCELED,11/26/2017 22:20,11/27/2017 10:20,0,73.40000153,Southeast Asia
PENDING_PAYMENT,11/27/2015 12:30,12/1/2015 12:30,2,61.84999847,Southeast Asia
PENDING_PAYMENT,12/25/2015 20:10,12/29/2015 20:10,4,154.6799927,South Asia
PENDING_PAYMENT,5/10/2017 8:36,5/15/2017 8:36,4,17.86000061,Caribbean
COMPLETE,11/7/2016 23:34,11/10/2016 23:34,4,4.46999979,West Africa
COMPLETE,5/2/2016 16:18,5/7/2016 16:18,4,22.5,West of USA 
PENDING_PAYMENT,6/5/2017 17:19,6/11/2017 17:19,4,78.40000153,Central America
PENDING,6/12/2016 1:42,6/14/2016 1:42,4,-8.090000153,South of  USA 
CLOSED,6/10/2016 17:28,6/15/2016 17:28,4,20.0,West of USA 
PENDING,8/11/2015 7:44,8/13/2015 7:44,4,31.84000015,Southern Europe
CLOSED,3/1/2016 0:37,3/4/2016 0:37,4,70.40000153,Southeast Asia
PENDING_PAYMENT,5/24/2017 4:22,5/24/2017 16:22,0,117.5800018,Central America
COMPLETE,11/28/2017 19:53,12/3/2017 19:53,4,15.27000046,Southeast Asia
PENDING_PAYMENT,2/18/2015 21:39,2/20/2015 21:39,2,3.309999943,South America
COMPLETE,10/23/2016 23:46,10/25/2016 23:46,1,-50.38999939,Central Africa
PENDING_PAYMENT,4/11/2015 1:36,4/13/2015 1:36,4,37.5,Central America
PENDING,9/1/2015 5:05,9/4/2015 5:05,4,13.85000038,Southern Europe
CLOSED,5/8/2017 17:43,5/12/2017 17:43,4,2.609999895,Central America
PENDING_PAYMENT,12/11/2015 21:56,12/16/2015 21:56,4,22.79000092,Oceania
PENDING_PAYMENT,11/13/2015 12:31,11/18/2015 12:31,4,-22.51000023,Southeast Asia
PENDING,12/23/2017 10:55,12/25/2017 10:55,4,435.6000061,South Asia
PENDING,11/8/2016 2:01,11/13/2016 2:01,2,63.70000076,West Africa
PENDING,6/16/2017 12:56,6/18/2017 12:56,2,49.0,South America
COMPLETE,2/11/2016 12:02,2/15/2016 12:02,4,-6.420000076,Southeast Asia
SUSPECTED_FRAUD,10/18/2015 1:41,10/21/2015 1:41,4,-2.519999981,Western Europe
PENDING_PAYMENT,6/21/2017 17:18,6/23/2017 17:18,4,-46.13000107,Western Europe
PENDING,2/17/2015 14:07,2/19/2015 14:07,4,139.6399994,South America
COMPLETE,2/27/2015 15:30,3/5/2015 15:30,4,139.9900055,Central America
PROCESSING,7/11/2017 2:54,7/17/2017 2:54,4,-30.23999977,Western Europe
COMPLETE,6/29/2017 18:20,7/2/2017 18:20,4,-31.82999992,Western Europe
PENDING,1/7/2015 0:41,1/12/2015 0:41,4,22.20999908,South America
COMPLETE,4/24/2017 4:25,4/26/2017 4:25,4,49.02999878,Central America
COMPLETE,4/9/2015 1:57,4/11/2015 1:57,1,62.25,Central America
PENDING,10/26/2016 16:14,10/31/2016 16:14,2,76.80999756,West Africa
PENDING,9/1/2016 20:20,9/5/2016 20:20,4,93.08000183,Eastern Europe
SUSPECTED_FRAUD,1/10/2018 17:53,1/15/2018 17:53,4,53.75,Oceania
PENDING_PAYMENT,2/17/2016 23:56,2/19/2016 23:56,1,46.68000031,Southeast Asia
CLOSED,10/17/2017 16:47,10/21/2017 16:47,4,41.88999939,Southern Europe
PENDING,8/14/2015 13:31,8/18/2015 13:31,4,7.739999771,Western Europe
COMPLETE,11/8/2016 23:45,11/10/2016 23:45,4,58.5,West Asia
PENDING_PAYMENT,3/6/2016 9:54,3/8/2016 9:54,1,-10.0699997,Southeast Asia
ON_HOLD,11/25/2015 6:32,11/30/2015 6:32,2,80.0,Eastern Asia
PROCESSING,8/22/2017 3:33,8/27/2017 3:33,4,72.75,Northern Europe
PENDING,3/16/2017 2:12,3/20/2017 2:12,2,31.19000053,Central America
PENDING,6/9/2015 22:01,6/11/2015 22:01,2,119.0599976,Western Europe
PENDING_PAYMENT,11/25/2015 9:42,11/29/2015 9:42,4,-3.430000067,South Asia
PENDING_PAYMENT,10/13/2016 18:10,10/18/2016 18:10,2,-10.82999992,North Africa
COMPLETE,11/28/2017 13:34,11/30/2017 13:34,2,46.79999924,Oceania
COMPLETE,12/9/2016 16:10,12/13/2016 16:10,4,0.850000024,Central Africa
PENDING_PAYMENT,12/9/2016 23:32,12/14/2016 23:32,4,7.090000153,South Asia
COMPLETE,2/27/2017 2:45,2/27/2017 14:45,0,-33.40000153,Central America
CLOSED,10/6/2016 16:58,10/8/2016 16:58,4,15.73999977,Central Asia
SUSPECTED_FRAUD,2/18/2015 18:30,2/21/2015 18:30,4,4.050000191,Central America
COMPLETE,8/21/2017 22:39,8/27/2017 22:39,2,59.40000153,Northern Europe
PROCESSING,6/24/2015 9:33,6/28/2015 9:33,4,-40.88999939,Western Europe
